contrast,homogeneity,energy,correlation,label
11.279572864321608,0.48489343680804403,0.06194937240843889,0.9759765871477998,rusak
7.791281407035175,0.5454319050851626,0.08394459765143762,0.9773124090605974,rusak
9.321256281407036,0.5040618232077846,0.07083867303980541,0.9784710739588612,rusak
9.582211055276382,0.5262530516522926,0.0700340997796153,0.9757835288547728,rusak
9.058643216080402,0.49964568715067725,0.06612929530383171,0.9774042870925111,rusak
7.30751256281407,0.539549205034981,0.07870652243506486,0.9752745191033448,rusak
9.291834170854273,0.5028869401951773,0.07015681218529407,0.97196770152001,rusak
9.747361809045227,0.4904333854337857,0.0640580587280623,0.977285749452367,rusak
9.50502512562814,0.5307848551196064,0.07465277399896647,0.9793803693200621,rusak
10.820954773869348,0.5106293923150655,0.07216187788775572,0.9764456868546727,rusak
11.107336683417088,0.48048544280887484,0.06509401956436463,0.9745983617188831,rusak
5.43502512562814,0.5992283340600026,0.11232338082632462,0.9769130268968265,rusak
1.753065326633166,0.6116148677350994,0.0926544305547594,0.9895970181037101,rusak
3.6378643216080397,0.5614291271006127,0.08458777341810715,0.9755858922615389,rusak
2.676030150753769,0.5856357540114864,0.09211327192525594,0.9738759156694611,rusak
2.3410050251256282,0.5755362111343697,0.08533793192174977,0.9852841514736066,rusak
4.434522613065327,0.6460748345528357,0.12578429992982287,0.986064644157246,rusak
10.644874371859297,0.6121848935432055,0.10548480825027212,0.9887626632129846,rusak
4.182085427135679,0.5706938457137845,0.09341334826998343,0.9684423040028721,rusak
2.3489195979899495,0.5927690785526519,0.10156618659941388,0.9709151146882389,rusak
4.1897236180904525,0.5558185903698443,0.0792802876253577,0.9778949023242977,rusak
2.0121608040201004,0.5896804933264981,0.08588724746602942,0.9890033727013099,rusak
3.857638190954774,0.5524390631868182,0.08560958568750832,0.9714178929998755,rusak
2.5090452261306533,0.5638728836689673,0.08020756559985513,0.9881876744001324,rusak
2.3664070351758797,0.5732912135478215,0.07674303640412158,0.9904172762230259,rusak
1.9157286432160803,0.6201542971304189,0.11970692011562067,0.9617885059962362,rusak
7.283743718592965,0.5363578541426999,0.08972659955447662,0.9864003532718961,rusak
6.622939698492463,0.6650773018383219,0.11805216288270116,0.9889452687295792,rusak
6.525879396984925,0.5986588423928777,0.08847482909819579,0.971538503736593,rusak
7.6088944723618095,0.6201437527424457,0.09688102070803117,0.9804942164102424,rusak
3.507889447236181,0.5399789195057606,0.08159988827579395,0.9737187224777648,rusak
6.766030150753769,0.5997542119502509,0.08270055560225575,0.9845810486715565,rusak
13.049170854271358,0.6093054850268724,0.11557807379273041,0.989500565946274,rusak
4.474020100502512,0.5158140670675614,0.07704183191652386,0.9757195504395108,rusak
